target_name,target_mode,top_quantile,positive_weight,overall_accuracy,hit_rate,cover_rate,precision,recall,f1,average_precision,roc_auc,mean_positive_score,mean_negative_score,positive_negative_score_gap,positive_prediction_rate_at_0.5,positive_prediction_rate_at_0.8,true_positive,true_negative,false_positive,false_negative,num_labels,num_positive_labels,split
composite_top10,composite_topq,0.1,100.0,0.10227272727272728,0.10227272727272728,1.0,0.10227272727272728,1.0,0.18556701030927836,0.27936875939636985,0.49964838255977495,0.9405531154738532,0.9447737570050396,-0.004220641531186398,1.0,1.0,18,0,158,0,176,18,test
composite_top10,composite_topq,0.1,200.0,0.10677618069815195,0.10677618069815195,1.0,0.10677618069815195,1.0,0.19294990723562153,0.11106702260325574,0.4094017094017094,0.9412427235108155,0.950341159173812,-0.009098435662996507,1.0,1.0,156,0,1305,0,1461,156,overall
composite_top10,composite_topq,0.1,200.0,0.10702614379084967,0.10702614379084967,1.0,0.10702614379084967,1.0,0.19335793357933578,0.08492525931585095,0.3928189799068325,0.9396258296857354,0.9499990521825352,-0.010373222496799839,1.0,1.0,131,0,1093,0,1224,131,train
composite_top10,composite_topq,0.1,200.0,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.19254092398829245,0.5132275132275133,0.9473409482410976,0.9454763741404922,0.001864574100605365,1.0,1.0,7,0,54,0,61,7,validation
composite_top10,composite_topq,0.1,200.0,0.10227272727272728,0.10227272727272728,1.0,0.10227272727272728,1.0,0.18556701030927836,0.2781146089566884,0.5028129395218003,0.9506385856204562,0.9543704081185257,-0.0037318224980694703,1.0,1.0,18,0,158,0,176,18,test
composite_top20,composite_topq,0.2,20.0,0.20670773442847365,0.20670773442847365,1.0,0.20670773442847365,1.0,0.342597844583097,0.20088762827095716,0.5172762543640613,0.846542018336176,0.8432027948530096,0.003339223483166398,1.0,0.8898015058179329,302,0,1159,0,1461,302,overall
composite_top20,composite_topq,0.2,20.0,0.20669934640522875,0.20669934640522875,1.0,0.20669934640522875,1.0,0.3425863236289777,0.20101031267323516,0.5202899907596993,0.849614237843766,0.8436489892177798,0.005965248625986241,1.0,0.8937908496732027,253,0,971,0,1224,253,train
composite_top20,composite_topq,0.2,20.0,0.21311475409836064,0.21311475409836064,1.0,0.21311475409836064,1.0,0.3513513513513513,0.2284664363862387,0.5416666666666666,0.852109854037945,0.8380429906149706,0.014066863422974474,1.0,0.8852459016393442,13,0,48,0,61,13,validation
composite_top20,composite_topq,0.2,20.0,0.20454545454545456,0.20454545454545456,1.0,0.20454545454545456,1.0,0.339622641509434,0.21242470020170917,0.48313492063492064,0.8229405350155301,0.8418771939618247,-0.018936658946294593,1.0,0.8636363636363636,36,0,140,0,176,36,test
composite_top20,composite_topq,0.2,3.837748344370861,0.7467488021902806,0.36923076923076925,0.31788079470198677,0.36923076923076925,0.31788079470198677,0.3416370106761566,0.3162635117864428,0.6063202463873286,0.46648191956692187,0.4490574549070404,0.017424464659881456,0.17796030116358658,0.0,96,995,164,206,1461,302,overall
composite_top20,composite_topq,0.2,3.837748344370861,0.7450980392156863,0.365296803652968,0.31620553359683795,0.365296803652968,0.31620553359683795,0.33898305084745767,0.32020206690571523,0.6227026454940304,0.47126005931569653,0.4495374064520385,0.021722652863658043,0.17892156862745098,0.0,80,832,139,173,1224,253,train
composite_top20,composite_topq,0.2,3.837748344370861,0.7704918032786885,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.43503113593164816,0.5176282051282052,0.45704000959029567,0.4506378310422103,0.006402178548085391,0.21311475409836064,0.0,6,41,7,7,61,13,validation
composite_top20,composite_topq,0.2,3.837748344370861,0.75,0.35714285714285715,0.2777777777777778,0.35714285714285715,0.2777777777777778,0.31250000000000006,0.28912052599486315,0.5305555555555556,0.4363117938240369,0.44518680487360274,-0.00887501104956584,0.1590909090909091,0.0,10,122,18,26,176,36,test
composite_top20,composite_topq,0.2,50.0,0.20670773442847365,0.20670773442847365,1.0,0.20670773442847365,1.0,0.342597844583097,0.18039011253711326,0.46242193258632414,0.9410735716093455,0.9444567148185579,-0.0033831432092124025,1.0,0.998631074606434,302,0,1159,0,1461,302,overall
composite_top20,composite_topq,0.2,50.0,0.20669934640522875,0.20669934640522875,1.0,0.20669934640522875,1.0,0.3425863236289777,0.1811918224671584,0.4662810435433907,0.9435430475374456,0.9447391115428245,-0.0011960640053789717,1.0,1.0,253,0,971,0,1224,253,train
composite_top20,composite_topq,0.2,50.0,0.21311475409836064,0.21311475409836064,1.0,0.21311475409836064,1.0,0.3513513513513513,0.20111982395905978,0.46153846153846156,0.9432055950164795,0.9432880096137524,-8.241459727287292e-05,1.0,1.0,13,0,48,0,61,13,validation
composite_top20,composite_topq,0.2,50.0,0.20454545454545456,0.20454545454545456,1.0,0.20454545454545456,1.0,0.339622641509434,0.19113552793516758,0.4301587301587302,0.9229487462176217,0.9428987907511848,-0.019950044533563083,1.0,0.9886363636363636,36,0,140,0,176,36,test
composite_top20,composite_topq,0.2,100.0,0.20670773442847365,0.20670773442847365,1.0,0.20670773442847365,1.0,0.342597844583097,0.176292744978548,0.4514367832511471,0.9531732937752806,0.9569881052884488,-0.0038148115131682037,1.0,0.998631074606434,302,0,1159,0,1461,302,overall
composite_top20,composite_topq,0.2,100.0,0.20669934640522875,0.20669934640522875,1.0,0.20669934640522875,1.0,0.3425863236289777,0.1775593122414684,0.45669066973862565,0.9554099949452246,0.9571887394058471,-0.0017787444606225389,1.0,1.0,253,0,971,0,1224,253,train
composite_top20,composite_topq,0.2,100.0,0.21311475409836064,0.21311475409836064,1.0,0.21311475409836064,1.0,0.3513513513513513,0.19022441180326857,0.42948717948717946,0.9542471858171316,0.9564818628132343,-0.0022346769961026913,1.0,1.0,13,0,48,0,61,13,validation
composite_top20,composite_topq,0.2,100.0,0.20454545454545456,0.20454545454545456,1.0,0.20454545454545456,1.0,0.339622641509434,0.18675775093100977,0.41944444444444445,0.9370664606491724,0.9557701332228524,-0.018703672573679997,1.0,0.9886363636363636,36,0,140,0,176,36,test
composite_top20,composite_topq,0.2,200.0,0.20670773442847365,0.20670773442847365,1.0,0.20670773442847365,1.0,0.342597844583097,0.17680124936420602,0.45174819580707276,0.9589101218229887,0.9624988777664224,-0.0035887559434336636,1.0,0.999315537303217,302,0,1159,0,1461,302,overall
composite_top20,composite_topq,0.2,200.0,0.20669934640522875,0.20669934640522875,1.0,0.20669934640522875,1.0,0.3425863236289777,0.17840210272130122,0.4583555521181456,0.9611797389305627,0.9627008148987924,-0.0015210759682297015,1.0,1.0,253,0,971,0,1224,253,train
composite_top20,composite_topq,0.2,200.0,0.21311475409836064,0.21311475409836064,1.0,0.21311475409836064,1.0,0.3513513513513513,0.18424030319666332,0.40865384615384615,0.9592797572796161,0.9624963440001011,-0.0032165867204849707,1.0,1.0,13,0,48,0,61,13,validation
composite_top20,composite_topq,0.2,200.0,0.20454545454545456,0.20454545454545456,1.0,0.20454545454545456,1.0,0.339622641509434,0.1858113797779725,0.4150793650793651,0.9428262776798673,0.9610991682325091,-0.018272890552641807,1.0,0.9943181818181818,36,0,140,0,176,36,test
composite_top30,composite_topq,0.3,20.0,0.3066392881587953,0.3066392881587953,1.0,0.3066392881587953,1.0,0.4693556836039811,0.2684385427264412,0.405095367367085,0.8588173145960484,0.8804596110604711,-0.021642296464422728,1.0,0.8747433264887063,448,0,1013,0,1461,448,overall
composite_top30,composite_topq,0.3,20.0,0.30718954248366015,0.30718954248366015,1.0,0.30718954248366015,1.0,0.47000000000000003,0.26348453180340015,0.4015267462866319,0.8578803447332788,0.8798027136275228,-0.021922368894244038,1.0,0.8733660130718954,376,0,848,0,1224,376,train
composite_top30,composite_topq,0.3,20.0,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3167968958695773,0.41102756892230574,0.8522564674678602,0.8828145549410865,-0.030558087473226303,1.0,0.8688524590163934,19,0,42,0,61,19,validation
composite_top30,composite_topq,0.3,20.0,0.30113636363636365,0.30113636363636365,1.0,0.30113636363636365,1.0,0.46288209606986896,0.3140106362467804,0.4324282865470164,0.8678164988193872,0.8841843377283918,-0.016367838909004617,1.0,0.8863636363636364,53,0,123,0,176,53,test
composite_top30,composite_topq,0.3,2.2611607142857144,0.5037645448323066,0.3321212121212121,0.6116071428571429,0.3321212121212121,0.6116071428571429,0.43047918303220734,0.3364360097925933,0.5450505041602031,0.49663690677178757,0.4831213058217963,0.013515600949991269,0.5646817248459959,0.0,274,462,551,174,1461,448,overall
composite_top30,composite_topq,0.3,2.2611607142857144,0.5098039215686274,0.33954154727793695,0.6303191489361702,0.33954154727793695,0.6303191489361702,0.44134078212290506,0.3423141555974295,0.5577140204737053,0.4995384099794195,0.4834605374566789,0.01607787252274062,0.5702614379084967,0.0,237,387,461,139,1224,376,train
composite_top30,composite_topq,0.3,2.2611607142857144,0.39344262295081966,0.23529411764705882,0.42105263157894735,0.23529411764705882,0.42105263157894735,0.3018867924528302,0.30631190305347217,0.38345864661654133,0.4822783297614047,0.4864936435506457,-0.004215313789241004,0.5573770491803278,0.0,8,16,26,11,61,19,validation
composite_top30,composite_topq,0.3,2.2611607142857144,0.5,0.3118279569892473,0.5471698113207547,0.3118279569892473,0.5471698113207547,0.3972602739726027,0.3304803762113818,0.5121951219512195,0.4812000720006115,0.4796310081714537,0.0015690638291577796,0.5284090909090909,0.0,29,59,64,24,176,53,test
composite_top30,composite_topq,0.3,50.0,0.3066392881587953,0.3066392881587953,1.0,0.3066392881587953,1.0,0.4693556836039811,0.2668085423532605,0.4074993830207305,0.8687544121806111,0.8899163637321299,-0.021161951551518787,1.0,0.9007529089664613,448,0,1013,0,1461,448,overall
composite_top30,composite_topq,0.3,50.0,0.30718954248366015,0.30718954248366015,1.0,0.30718954248366015,1.0,0.47000000000000003,0.2642154514466074,0.4044685869128864,0.8677711410725371,0.8892416198439194,-0.021470478771382306,1.0,0.9003267973856209,376,0,848,0,1224,376,train
composite_top30,composite_topq,0.3,50.0,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3192611787819299,0.41102756892230574,0.8654282689094543,0.8904792269070944,-0.02505095799764001,1.0,0.8852459016393442,19,0,42,0,61,19,validation
composite_top30,composite_topq,0.3,50.0,0.30113636363636365,0.30113636363636365,1.0,0.30113636363636365,1.0,0.46288209606986896,0.3051811490759076,0.42859334253719894,0.8769224623464188,0.8943760593732198,-0.01745359702680105,1.0,0.9090909090909091,53,0,123,0,176,53,test
composite_top30,composite_topq,0.3,100.0,0.3066392881587953,0.3066392881587953,1.0,0.3066392881587953,1.0,0.4693556836039811,0.2666217040038945,0.4075324354815964,0.8707712345889637,0.8917839202334826,-0.02101268564451897,1.0,0.9041752224503764,448,0,1013,0,1461,448,overall
composite_top30,composite_topq,0.3,100.0,0.30718954248366015,0.30718954248366015,1.0,0.30718954248366015,1.0,0.47000000000000003,0.2642574885261351,0.4045783570855078,0.8697848058444388,0.8911027378349934,-0.02131793199055454,1.0,0.9044117647058824,376,0,848,0,1224,376,train
composite_top30,composite_topq,0.3,100.0,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3208844966224549,0.41353383458646614,0.8681633754780418,0.8919711368424552,-0.023807761364413427,1.0,0.8852459016393442,19,0,42,0,61,19,validation
composite_top30,composite_topq,0.3,100.0,0.30113636363636365,0.30113636363636365,1.0,0.30113636363636365,1.0,0.46288209606986896,0.3040823837198403,0.4278263537352355,0.8787041880049795,0.8964162745126864,-0.017712086507706837,1.0,0.9090909090909091,53,0,123,0,176,53,test
composite_top30,composite_topq,0.3,200.0,0.3066392881587953,0.3066392881587953,1.0,0.3066392881587953,1.0,0.4693556836039811,0.2665425261160909,0.4075698949372444,0.8716556870245508,0.8925964441610112,-0.020940757136460486,1.0,0.9062286105407256,448,0,1013,0,1461,448,overall
composite_top30,composite_topq,0.3,200.0,0.30718954248366015,0.30718954248366015,1.0,0.30718954248366015,1.0,0.47000000000000003,0.2642925608293942,0.4047884885588117,0.8706696951325904,0.8919108755324247,-0.021241180399834247,1.0,0.9060457516339869,376,0,848,0,1224,376,train
composite_top30,composite_topq,0.3,200.0,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3194518518042234,0.41478696741854637,0.8693617801917227,0.8926297142392113,-0.023267934047488614,1.0,0.9016393442622951,19,0,42,0,61,19,validation
composite_top30,composite_topq,0.3,200.0,0.30113636363636365,0.30113636363636365,1.0,0.30113636363636365,1.0,0.46288209606986896,0.30390876164395525,0.42721276269366465,0.8794729923302272,0.8973116055736697,-0.01783861324344249,1.0,0.9090909090909091,53,0,123,0,176,53,test
