seed,first_line,second_line,path,is_critical,total_load_shed_mw,rank_in_pio,rank_in_paper,rank_in_lodf,pio_score,paper_score,lodf_score,ensemble_score_alpha_0_75,first_line_loading_ratio,second_line_loading_ratio,max_loading_ratio,min_security_margin,min_relay_margin,first_line_abs_flow,second_line_abs_flow,first_outage_num_overloaded_lines,first_outage_max_loading_ratio,first_outage_total_load_shed_mw,candidate_position_min_rank,y_critical,y_load_shed
20260722,L06,L19,L06->L19,0,0.0,902,701,929,0.4692094624042511,0.4633594751358032,0.5902190906224666,0.318505087043276,0.05023201512558855,0.30160599575337466,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,150.80299787668733,0,0.8847714454067139,0.0,701,0,0.0
20260722,L06,L20,L06->L20,0,0.0,974,787,930,0.4566599130630493,0.4544091522693634,0.5902190906224666,0.29500234208853,0.05023201512558855,0.29593002177990735,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,147.96501088995367,0,0.8847714454067139,0.0,787,0,0.0
20260722,L06,L21,L06->L21,0,0.0,772,861,942,0.49307990074157715,0.446929931640625,0.5902190906224664,0.34145125730725817,0.05023201512558855,0.4554699494857775,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,227.73497474288877,0,0.8847714454067139,0.0,772,0,0.0
20260722,L06,L22,L06->L22,0,0.0,937,858,943,0.4628460109233856,0.446999728679657,0.5902190906224664,0.2988990881457209,0.05023201512558855,0.3458049489433817,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,172.90247447169085,0,0.8847714454067139,0.0,858,0,0.0
20260722,L06,L23,L06->L23,0,0.0,595,296,948,0.5268658399581909,0.5109350085258484,0.5902190906224652,0.43068207277571025,0.05023201512558855,0.6895817794833963,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,344.79088974169815,0,0.8847714454067139,0.0,296,0,0.0
20260722,L06,L24,L06->L24,0,0.0,1077,391,944,0.43246737122535706,0.49628451466560364,0.5902190906224664,0.2881522081049118,0.05023201512558855,0.10635808422113513,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,53.179042110567565,0,0.8847714454067139,0.0,391,0,0.0
20260722,L06,L25,L06->L25,0,0.0,672,368,931,0.5109115839004517,0.49968352913856506,0.5902190906224666,0.4008856566835854,0.05023201512558855,0.43958230708672374,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,219.79115354336187,0,0.8847714454067139,0.0,368,0,0.0
20260722,L06,L26,L06->L26,0,0.0,673,369,932,0.5109115839004517,0.4996834397315979,0.5902190906224666,0.40088559853365113,0.05023201512558855,0.43958230708672374,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,219.79115354336187,0,0.8847714454067139,0.0,369,0,0.0
20260722,L06,L27,L06->L27,1,27.981072654937165,693,414,245,0.5072780251502991,0.49357113242149353,0.7737481954104276,0.3917907326652642,0.05023201512558855,0.4800354537148433,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,240.01772685742165,0,0.8847714454067139,0.0,245,1,27.981072654937165
20260722,L06,L28,L06->L28,0,0.0,570,330,933,0.531346321105957,0.5056811571121216,0.5902190906224666,0.43357769244788014,0.05023201512558855,0.6027223486280512,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,301.3611743140256,0,0.8847714454067139,0.0,330,0,0.0
20260722,L06,L29,L06->L29,0,0.0,1177,902,934,0.4071527421474457,0.4415038824081421,0.5902190906224666,0.21685645412758453,0.05023201512558855,0.12008842625047719,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,60.0442131252386,0,0.8847714454067139,0.0,902,0,0.0
20260722,L06,L30,L06->L30,0,0.0,918,598,947,0.4657261073589325,0.4735741913318634,0.5902190906224655,0.32024087918983957,0.05023201512558855,0.32283200157542924,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,161.4160007877146,0,0.8847714454067139,0.0,598,0,0.0
20260722,L06,L31,L06->L31,0,0.0,1012,733,945,0.44887545704841614,0.4613010585308075,0.5902190906224659,0.28851702317539824,0.05023201512558855,0.2798903470526204,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,139.94517352631019,0,0.8847714454067139,0.0,733,0,0.0
20260722,L06,L32,L06->L32,0,0.0,1173,697,935,0.40885990858078003,0.46362024545669556,0.5902190906224666,0.23364613366930115,0.05023201512558855,0.1204725193869649,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,60.23625969348245,0,0.8847714454067139,0.0,697,0,0.0
20260722,L06,L33,L06->L33,0,0.0,1174,698,936,0.40885990858078003,0.46362024545669556,0.5902190906224666,0.23364613366930115,0.05023201512558855,0.1204725193869649,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,60.23625969348245,0,0.8847714454067139,0.0,698,0,0.0
20260722,L06,L34,L06->L34,0,0.0,1358,1261,937,0.35102537274360657,0.39721614122390747,0.5902190906224666,0.10897210736326325,0.05023201512558855,0.13167386217222726,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,65.83693108611364,0,0.8847714454067139,0.0,937,0,0.0
20260722,L06,L35,L06->L35,0,0.0,1359,1262,938,0.35102537274360657,0.39721614122390747,0.5902190906224666,0.10897210736326325,0.05023201512558855,0.13167386217222726,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,65.83693108611364,0,0.8847714454067139,0.0,938,0,0.0
20260722,L06,L36,L06->L36,0,0.0,1184,1182,923,0.4052916467189789,0.40946826338768005,0.5902190906224668,0.19339845428637162,0.05023201512558855,0.2593625507854199,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,129.68127539270995,0,0.8847714454067139,0.0,923,0,0.0
20260722,L06,L37,L06->L37,0,0.0,1185,1183,924,0.4052916467189789,0.40946826338768005,0.5902190906224668,0.19339845428637162,0.05023201512558855,0.2593625507854199,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,129.68127539270995,0,0.8847714454067139,0.0,924,0,0.0
20260722,L06,L38,L06->L38,0,0.0,851,504,946,0.47915759682655334,0.48175936937332153,0.5902190906224657,0.34448857271616573,0.05023201512558855,0.32010965294738,0.8847714454067139,0.11522855459328607,0.315228554593286,8.790602646977996,160.05482647368999,0,0.8847714454067139,0.0,504,0,0.0
20260722,L07,L01,L07->L01,0,0.0,617,1146,129,0.5203574299812317,0.4142765998840332,0.8401929289341138,0.3586459077918869,0.5535178797430919,0.13504096577900637,0.9327738387007675,0.06722616129923253,0.2672261612992325,221.40715189723673,23.632169011326116,0,0.9327738387007675,0.0,129,0,0.0
20260722,L07,L02,L07->L02,1,27.981072654937165,285,992,39,0.5997207164764404,0.43245360255241394,1.0447687156387189,0.4822858154980227,0.5535178797430919,0.36705389647354986,0.9327738387007675,0.06722616129923253,0.2672261612992325,221.40715189723673,64.23443188287122,0,0.9327738387007675,0.0,39,1,27.981072654937165
20260722,L07,L03,L07->L03,0,0.0,868,1118,130,0.47663307189941406,0.41691842675209045,0.8401929289341138,0.2987593928775565,0.5535178797430919,0.1525502578682205,0.9327738387007675,0.06722616129923253,0.2672261612992325,221.40715189723673,26.696295126938587,0,0.9327738387007675,0.0,130,0,0.0
20260722,L07,L04,L07->L04,0,0.0,606,1124,131,0.5233932137489319,0.41618913412094116,0.8401929289341138,0.3641670323457193,0.5535178797430919,0.14071129979158667,0.9327738387007675,0.06722616129923253,0.2672261612992325,221.40715189723673,24.62447746352767,0,0.9327738387007675,0.0,131,0,0.0
20260722,L07,L05,L07->L05,0,0.0,827,1109,128,0.4833150804042816,0.4186500608921051,0.8401929289341139,0.30930015188782883,0.5535178797430919,0.15674318763109765,0.9327738387007675,0.06722616129923253,0.2672261612992325,221.40715189723673,27.43005783544209,0,0.9327738387007675,0.0,128,0,0.0
20260722,L07,L06,L07->L06,1,27.981072654937165,124,213,37,0.6672096252441406,0.5278695821762085,1.0447687156387224,0.6394314269770213,0.5535178797430919,0.7928379472689483,0.9327738387007675,0.06722616129923253,0.2672261612992325,221.40715189723673,138.74664077206594,0,0.9327738387007675,0.0,37,1,27.981072654937165
20260722,L07,L08,L07->L08,0,0.0,293,637,140,0.5981448292732239,0.46974310278892517,0.8401929289341137,0.5043184359185836,0.5535178797430919,0.3160750727970776,0.9327738387007675,0.06722616129923253,0.2672261612992325,221.40715189723673,55.31313773948858,0,0.9327738387007675,0.0,140,0,0.0
